,X,Y,Z,列車名,種別,vertex_index,distance,angle,geometry,time
218,139.66393,35.49338,0,はやぶさ,本線,218,0.224875205,214.0163783,POINT Z (139.66393 35.49338 0),61564.599252717526
219,139.66385,35.49327,0,はやぶさ,本線,219,0.22501122,214.8587205,POINT Z (139.66385 35.49327 0),61565.36414125808
220,139.66355,35.49282,0,はやぶさ,本線,220,0.225552053,216.0287765,POINT Z (139.66355 35.49282 0),61568.40554819151
221,139.66336,35.49258,0,はやぶさ,本線,221,0.225858157,219.9319769,POINT Z (139.66336 35.49258 0),61570.126942462855
222,139.66313,35.49232,0,はやぶさ,本線,222,0.226205288,223.2482342,POINT Z (139.66313 35.49232 0),61572.07905453851
223,139.6629,35.49209,0,はやぶさ,本線,223,0.226530557,227.3429499,POINT Z (139.6629 35.49209 0),61573.908224341074
224,139.66257,35.49181,0,はやぶさ,本線,224,0.226963339,230.9315728,POINT Z (139.66257 35.49181 0),61576.34199997139
225,139.66181,35.49122,0,はやぶさ,本線,225,0.227925472,234.5329519,POINT Z (139.66181 35.49122 0),61581.75261281692
226,139.66112,35.49077,0,はやぶさ,本線,226,0.228749244,235.0093802,POINT Z (139.66112 35.49077 0),61586.385144249674
227,139.66096,35.49065,0,はやぶさ,本線,227,0.228949244,234.2174744,POINT Z (139.66096 35.49065 0),61587.509856289595
228,139.66044,35.49029,0,はやぶさ,本線,228,0.2295817,237.0980188,POINT Z (139.66044 35.49029 0),61591.0665106792
229,139.65986,35.48994,0,はやぶさ,本線,229,0.230259121,240.2952177,POINT Z (139.65986 35.48994 0),61594.87602845318
230,139.65856,35.48924,0,はやぶさ,本線,230,0.231735603,240.9771815,POINT Z (139.65856 35.48924 0),61603.17911386382
231,139.65828,35.48908,0,はやぶさ,本線,231,0.232058094,241.441569,POINT Z (139.65828 35.48908 0),61604.99266141616
232,139.65687,35.48835,0,はやぶさ,本線,232,0.233645859,241.5912953,POINT Z (139.65687 35.48835 0),61613.921553476495
233,139.65625,35.488,0,はやぶさ,本線,233,0.234357829,240.4654113,POINT Z (139.65625 35.488 0),61617.92535963181
234,139.65574,35.48771,0,はやぶさ,本線,234,0.234944514,240.7335338,POINT Z (139.65574 35.48771 0),61621.22461804752
235,139.65507,35.48734,0,はやぶさ,本線,235,0.23570989,242.2628826,POINT Z (139.65507 35.48734 0),61625.52875605886
236,139.65491,35.48726,0,はやぶさ,本線,236,0.235888775,241.0709549,POINT Z (139.65491 35.48726 0),61626.53472662516
237,139.6544,35.48695,0,はやぶさ,本線,237,0.2364856,241.0709549,POINT Z (139.6544 35.48695 0),61629.891007941296
238,139.65388,35.48669,0,はやぶさ,本線,238,0.237066978,244.6447034,POINT Z (139.65388 35.48669 0),61633.16042212303
239,139.6533,35.48643,0,はやぶさ,本線,239,0.237702588,246.1125402,POINT Z (139.6533 35.48643 0),61636.734813221505
240,139.65298,35.48629,0,はやぶさ,本線,240,0.238051873,244.9027855,POINT Z (139.65298 35.48629 0),61638.699038445826
241,139.65288,35.48624,0,はやぶさ,本線,241,0.238163676,247.3616055,POINT Z (139.65288 35.48624 0),61639.327769346826
242,139.65226,35.48603,0,はやぶさ,本線,242,0.238818275,250.5317013,POINT Z (139.65226 35.48603 0),61643.00894622993
243,139.65188,35.48589,0,はやぶさ,本線,243,0.239223244,252.7553141,POINT Z (139.65188 35.48589 0),61645.28631378041
244,139.65129,35.48574,0,はやぶさ,本線,244,0.239832014,257.2127776,POINT Z (139.65129 35.48574 0),61648.70976852312
245,139.65049,35.48558,0,はやぶさ,本線,245,0.240647857,261.4897372,POINT Z (139.65049 35.48558 0),61653.29771074706
246,139.65009,35.48554,0,はやぶさ,本線,246,0.241049852,265.6768667,POINT Z (139.65009 35.48554 0),61655.558353829496
247,139.6497,35.48552,0,はやぶさ,本線,247,0.241440364,267.2006629,POINT Z (139.6497 35.48552 0),61657.75442157017
248,139.64927,35.4855,0,はやぶさ,本線,248,0.241870829,266.6256912,POINT Z (139.64927 35.4855 0),61660.17516741149
249,139.64913,35.48549,0,はやぶさ,本線,249,0.242011186,267.2227913,POINT Z (139.64913 35.48549 0),61660.96447345043
250,139.64874,35.48548,0,はやぶさ,本線,250,0.242401314,268.224317,POINT Z (139.64874 35.48548 0),61663.15838174398
251,139.64819,35.48546,0,はやぶさ,本線,251,0.242951678,266.2385513,POINT Z (139.64819 35.48546 0),61666.25338682968
252,139.64798,35.48544,0,はやぶさ,本線,252,0.243162628,263.7893053,POINT Z (139.64798 35.48544 0),61667.43967685379
253,139.647,35.48532,0,はやぶさ,本線,253,0.244149947,262.594933,POINT Z (139.647 35.48532 0),61672.99192468651
254,139.6462,35.48521,0,はやぶさ,本線,254,0.244957475,262.7944894,POINT Z (139.6462 35.48521 0),61677.53310700739
255,139.64568,35.48515,0,はやぶさ,本線,255,0.245480925,262.8264447,POINT Z (139.64568 35.48515 0),61680.476759593876
256,139.64524,35.48509,0,はやぶさ,本線,256,0.245924997,258.8822699,POINT Z (139.64524 35.48509 0),61682.974025218835
257,139.64493,35.48501,0,はやぶさ,本線,257,0.246245153,254.792155,POINT Z (139.64493 35.48501 0),61684.7744417581
258,139.64416,35.48479,0,はやぶさ,本線,258,0.247045965,253.7487664,POINT Z (139.64416 35.48479 0),61689.27785624867
259,139.64342,35.48457,0,はやぶさ,本線,259,0.247817975,252.8491285,POINT Z (139.64342 35.48457 0),61693.61930095837
260,139.64317,35.48449,0,はやぶさ,本線,260,0.248080463,252.746387,POINT Z (139.64317 35.48449 0),61695.09541802805
261,139.64234,35.48424,0,はやぶさ,本線,261,0.248947297,252.9663079,POINT Z (139.64234 35.48424 0),61699.97011121012
262,139.64035,35.48362,0,はやぶさ,本線,262,0.251031643,252.718108,POINT Z (139.64035 35.48362 0),61711.69155641794
263,139.63932,35.4833,0,はやぶさ,本線,263,0.252110207,252.7712522,POINT Z (139.63932 35.4833 0),61717.75692600107
264,139.6389,35.48317,0,はやぶさ,本線,264,0.252549866,250.2364012,POINT Z (139.6389 35.48317 0),61720.22937485488
265,139.63834,35.48294,0,はやぶさ,本線,265,0.253155258,245.260831,POINT Z (139.63834 35.48294 0),61723.633833211235
266,139.63795,35.48274,0,はやぶさ,本線,266,0.253593551,241.7462824,POINT Z (139.63795 35.48274 0),61726.09860028181
267,139.63715,35.48229,0,はやぶさ,本線,267,0.254511429,235.1640731,POINT Z (139.63715 35.48229 0),61731.260342470705
268,139.63682,35.48201,0,はやぶさ,本線,268,0.25494421,227.8902952,POINT Z (139.63682 35.48201 0),61733.69411247745
269,139.63602,35.48124,0,はやぶさ,本線,269,0.256054571,225.5473453,POINT Z (139.63602 35.48124 0),61739.93829440426
270,139.63585,35.48107,0,はやぶさ,本線,270,0.256294987,225.0,POINT Z (139.63585 35.48107 0),61741.29028825321
271,139.63575,35.48097,0,はやぶさ,本線,271,0.256436408,223.910122,POINT Z (139.63575 35.48097 0),61742.0855777602
272,139.63436,35.47947,0,はやぶさ,本線,272,0.258481427,222.7846052,POINT Z (139.63436 35.47947 0),61753.585865216046
273,139.633749,35.478809,0,はやぶさ,本線,273,0.259381561,222.7342405,POINT Z (139.633749 35.478809 0),61758.647822952764
274,139.63223,35.477164,0,はやぶさ,本線,274,0.26162062,222.7007304,POINT Z (139.63223 35.477164 0),61771.23930602975
275,139.63159,35.47647,0,はやぶさ,本線,275,0.262564673,222.7443558,POINT Z (139.63159 35.47647 0),61776.548244906866
276,139.63046,35.47525,0,はやぶさ,本線,276,0.264227592,222.8986058,POINT Z (139.63046 35.47525 0),61785.899770010445
277,139.62991,35.47466,0,はやぶさ,本線,277,0.26503419,222.6503379,POINT Z (139.62991 35.47466 0),61790.435722420334
278,139.6292,35.47388,0,はやぶさ,本線,278,0.266088941,222.2058264,POINT Z (139.6292 35.47388 0),61796.36717816444
279,139.62845,35.47305,0,はやぶさ,本線,279,0.267207601,221.2937174,POINT Z (139.62845 35.47305 0),61802.65803001733
280,139.62775,35.47223,0,はやぶさ,本線,280,0.268285748,220.3164576,POINT Z (139.62775 35.47223 0),61808.721054575864
281,139.62678,35.47108,0,はやぶさ,本線,281,0.269790208,220.103844,POINT Z (139.62678 35.47108 0),61817.18147595377
282,139.62567,35.46976,0,はやぶさ,本線,282,0.271514882,221.2485071,POINT Z (139.62567 35.46976 0),61826.880284017476
283,139.62503,35.46906,0,はやぶさ,本線,283,0.272463354,221.3456653,POINT Z (139.62503 35.46906 0),61832.21407340712
284,139.62387,35.46769,0,はやぶさ,本線,284,0.274258486,220.4753159,POINT Z (139.62387 35.46769 0),61842.309106275374
285,139.62344,35.46719,0,はやぶさ,本線,285,0.274917956,221.1645352,POINT Z (139.62344 35.46719 0),61846.01767552021
286,139.6232,35.46692,0,はやぶさ,本線,286,0.275279204,221.5999545,POINT Z (139.6232 35.46692 0),61848.0491753952
287,139.62179,35.46533,0,はやぶさ,本線,287,0.277404339,219.9922125,POINT Z (139.62179 35.46533 0),61860.0
288,139.62133,35.46475,0,はやぶさ,本線,288,0.278144609,223.2154214,POINT Z (139.62133 35.46475 0),61863.46497838383
289,139.62073,35.46421,0,はやぶさ,本線,289,0.278951827,225.0,POINT Z (139.62073 35.46421 0),61867.2433199633
290,139.62055,35.46401,0,はやぶさ,本線,290,0.279220899,222.2752821,POINT Z (139.62055 35.46401 0),61868.502764036
291,139.6201,35.46352,0,はやぶさ,本線,291,0.279886181,222.0984455,POINT Z (139.6201 35.46352 0),61871.61674643317
292,139.61986,35.46325,0,はやぶさ,本線,292,0.280247429,221.8202037,POINT Z (139.61986 35.46325 0),61873.30763828506
293,139.61841,35.46164,0,はやぶさ,本線,293,0.282414131,224.7482105,POINT Z (139.61841 35.46164 0),61883.44931036984
294,139.61829,35.46153,0,はやぶさ,本線,294,0.28257692,224.8312142,POINT Z (139.61829 35.46153 0),61884.21127609332
295,139.61752,35.46068,0,はやぶさ,本線,295,0.283723829,222.4818739,POINT Z (139.61752 35.46068 0),61889.57960777396
296,139.6159,35.45893,0,はやぶさ,本線,296,0.286108551,222.5439642,POINT Z (139.6159 35.45893 0),61900.74176506986
297,139.61479,35.45771,0,はやぶさ,本線,297,0.287757945,222.4718795,POINT Z (139.61479 35.45771 0),61908.46207597861
298,139.61374,35.45657,0,はやぶさ,本線,298,0.289307816,225.0,POINT Z (139.61374 35.45657 0),61915.716550039055
299,139.61298,35.45587,0,はやぶさ,本線,299,0.290341063,228.5433676,POINT Z (139.61298 35.45587 0),61920.552864519115
300,139.61213,35.45515,0,はやぶさ,本線,300,0.29145502,233.7417321,POINT Z (139.61213 35.45515 0),61925.76695792492
301,139.61129,35.45462,0,はやぶさ,本線,301,0.292448247,240.9038652,POINT Z (139.61129 35.45462 0),61930.415950975075
302,139.61092,35.45444,0,はやぶさ,本線,302,0.292859708,243.0602808,POINT Z (139.61092 35.45444 0),61932.341874585094
303,139.6096,35.45374,0,はやぶさ,本線,303,0.294353829,241.2545868,POINT Z (139.6096 35.45374 0),61939.335399876974
304,139.60766,35.45264,0,はやぶさ,本線,304,0.296583986,240.598745,POINT Z (139.60766 35.45264 0),61949.774085488374
305,139.60516,35.45124,0,はやぶさ,本線,305,0.299449296,240.2888268,POINT Z (139.60516 35.45124 0),61963.18572882522
306,139.60473,35.45099,0,はやぶさ,本線,306,0.299946689,239.7850214,POINT Z (139.60473 35.45099 0),61965.51387395236
307,139.60425,35.45071,0,はやぶさ,本線,307,0.300502387,236.4851427,POINT Z (139.60425 35.45071 0),61968.114927024806
308,139.6033,35.45,0,はやぶさ,本線,308,0.301688389,230.4765167,POINT Z (139.6033 35.45 0),61973.66624113071
309,139.60286,35.4496,0,はやぶさ,本線,309,0.302283032,226.9778227,POINT Z (139.60286 35.4496 0),61976.44958388551
310,139.60167,35.44846,0,はやぶさ,本線,310,0.30393097,226.2912632,POINT Z (139.60167 35.44846 0),61984.16307970175
311,139.59907,35.44598,0,はやぶさ,本線,311,0.307524074,229.1530747,POINT Z (139.59907 35.44598 0),62000.98130506662
312,139.59884,35.4458,0,はやぶさ,本線,312,0.307816136,236.8871837,POINT Z (139.59884 35.4458 0),62002.34835832656
313,139.59856,35.44565,0,はやぶさ,本線,313,0.308133783,243.7584303,POINT Z (139.59856 35.44565 0),62003.83516717832
314,139.59825,35.44551,0,はやぶさ,本線,314,0.30847393,243.9684551,POINT Z (139.59825 35.44551 0),62005.42729167657
315,139.59787,35.44531,0,はやぶさ,本線,315,0.308903349,244.5214344,POINT Z (139.59787 35.44531 0),62007.437271214585
316,139.59752,35.44516,0,はやぶさ,本線,316,0.309284137,249.4912603,POINT Z (139.59752 35.44516 0),62009.2196238546
317,139.59724,35.44507,0,はやぶさ,本線,317,0.309578246,253.2362366,POINT Z (139.59724 35.44507 0),62010.59625849802
318,139.59692,35.44498,0,はやぶさ,本線,318,0.309910662,257.2544776,POINT Z (139.59692 35.44498 0),62012.15219654014
319,139.59605,35.44483,0,はやぶさ,本線,319,0.310793498,265.6544046,POINT Z (139.59605 35.44483 0),62016.284482944386
320,139.595,35.44485,0,はやぶさ,本線,320,0.311843688,274.5740252,POINT Z (139.595 35.44485 0),62021.20010244661
321,139.59281,35.44516,0,はやぶさ,本線,321,0.31405552,277.4634132,POINT Z (139.59281 35.44516 0),62031.5530143148
322,139.59115,35.44536,0,はやぶさ,本線,322,0.315727525,277.7752054,POINT Z (139.59115 35.44536 0),62039.379160427234
323,139.58853,35.44576,0,はやぶさ,本線,323,0.318377883,277.2932798,POINT Z (139.58853 35.44576 0),62051.784678926444
324,139.58824,35.44579,0,はやぶさ,本線,324,0.318669431,277.0600659,POINT Z (139.58824 35.44579 0),62053.14932630895
325,139.58346,35.44648,0,はやぶさ,本線,325,0.323498975,277.8799442,POINT Z (139.58346 35.44648 0),62075.75495069431
326,139.57961,35.44699,0,はやぶさ,本線,326,0.327382608,272.7221216,POINT Z (139.57961 35.44699 0),62093.933053813074
327,139.57852,35.44695,0,はやぶさ,本線,327,0.328473341,263.0866168,POINT Z (139.57852 35.44695 0),62099.038442748904
328,139.57746,35.44673,0,はやぶさ,本線,328,0.329555931,252.6713938,POINT Z (139.57746 35.44673 0),62104.1057167821
329,139.57668,35.4464,0,はやぶさ,本線,329,0.330402867,244.7399091,POINT Z (139.57668 35.4464 0),62108.069966221476
330,139.57557,35.44582,0,はやぶさ,本線,330,0.331655264,242.7080401,POINT Z (139.57557 35.44582 0),62113.93205509847
331,139.57451,35.44528,0,はやぶさ,本線,331,0.332844886,243.1702049,POINT Z (139.57451 35.44528 0),62119.500313321725
332,139.56987,35.44295,0,はやぶさ,本線,332,0.338037044,243.1852669,POINT Z (139.56987 35.44295 0),62143.803223388895
333,139.5693,35.44266,0,はやぶさ,本線,333,0.338676575,243.6722125,POINT Z (139.5693 35.44266 0),62146.79667319881
334,139.56587,35.44101,0,はやぶさ,本線,334,0.342482806,243.3786639,POINT Z (139.56587 35.44101 0),62164.612481132215
335,139.56242,35.43921,0,はやぶさ,本線,335,0.346374143,239.8093233,POINT Z (139.56242 35.43921 0),62182.82664432834
336,139.56211,35.43901,0,はやぶさ,本線,336,0.34674306,231.6951667,POINT Z (139.56211 35.43901 0),62184.55343243326
337,139.56187,35.43878,0,はやぶさ,本線,337,0.347075476,225.8542854,POINT Z (139.56187 35.43878 0),62186.10937047538
338,139.56128,35.4382,0,はやぶさ,本線,338,0.347902821,223.9489144,POINT Z (139.56128 35.4382 0),62189.98192041117
339,139.56012,35.43693,0,はやぶさ,本線,339,0.34962285,222.8362144,POINT Z (139.56012 35.43693 0),62198.0328522395
340,139.5598,35.43659,0,はやぶさ,本線,340,0.350089755,220.7376604,POINT Z (139.5598 35.43659 0),62200.218292325284
341,139.55943,35.43612,0,はやぶさ,本線,341,0.350687919,220.1576317,POINT Z (139.55943 35.43612 0),62203.01811580859
342,139.55821,35.43477,0,はやぶさ,本線,342,0.352507506,219.68532,POINT Z (139.55821 35.43477 0),62211.53504830956
343,139.55786,35.43431,0,はやぶさ,本線,343,0.35308552,213.160503,POINT Z (139.55786 35.43431 0),62214.240555780554
344,139.55741,35.4335,0,はやぶさ,本線,344,0.354012127,204.1994667,POINT Z (139.55741 35.4335 0),62218.57772090315
345,139.55708,35.43256,0,はやぶさ,本線,345,0.35500837,194.8760203,POINT Z (139.55708 35.43256 0),62223.24083093063
346,139.5569,35.43158,0,はやぶさ,本線,346,0.356004763,185.466673,POINT Z (139.5569 35.43158 0),62227.904643062415
347,139.55689,35.43049,0,はやぶさ,本線,347,0.357094809,177.4075207,POINT Z (139.55689 35.43049 0),62233.00681636051
348,139.5569,35.43039,0,はやぶさ,本線,348,0.357195308,177.1447034,POINT Z (139.5569 35.43039 0),62233.477221567526
349,139.5569,35.4302,0,はやぶさ,本線,349,0.357385308,180.3672605,POINT Z (139.5569 35.4302 0),62234.366553693544
350,139.55689,35.42942,0,はやぶさ,本線,350,0.358165372,182.1554277,POINT Z (139.55689 35.42942 0),62238.01779567012
351,139.55688,35.42926,0,はやぶさ,本線,351,0.358325684,181.7881672,POINT Z (139.55688 35.42926 0),62238.76816731111
352,139.55688,35.4289,0,はやぶさ,本線,352,0.358685684,181.7881672,POINT Z (139.55688 35.4289 0),62240.45321765514
353,139.55687,35.42874,0,はやぶさ,本線,353,0.358845996,183.6952046,POINT Z (139.55687 35.42874 0),62241.20358929612
354,139.55686,35.42859,0,はやぶさ,本線,354,0.358996329,184.9115404,POINT Z (139.55686 35.42859 0),62241.9072522777
355,139.55684,35.4284,0,はやぶさ,本線,355,0.359187379,189.8495278,POINT Z (139.55684 35.4284 0),62242.80149913389
356,139.55665,35.42762,0,はやぶさ,本線,356,0.359990187,199.3868218,POINT Z (139.55665 35.42762 0),62246.55919884665
357,139.55621,35.42668,0,はやぶさ,本線,357,0.361028069,205.452293,POINT Z (139.55621 35.42668 0),62251.41720834989
358,139.55531,35.42482,0,はやぶさ,本線,358,0.36309437,204.3273231,POINT Z (139.55531 35.42482 0),62261.08893393581
359,139.55507,35.42425,0,はやぶさ,本線,359,0.363712836,205.525505,POINT Z (139.55507 35.42425 0),62263.98378489712
360,139.55485,35.42384,0,はやぶさ,本線,360,0.364178132,212.01035,POINT Z (139.55485 35.42384 0),62266.161693744005
361,139.55441,35.42323,0,はやぶさ,本線,361,0.364930262,218.0839403,POINT Z (139.55441 35.42323 0),62269.68218517528
362,139.55407,35.42283,0,はやぶさ,本線,362,0.365455238,223.0642175,POINT Z (139.55407 35.42283 0),62272.139437923644
363,139.55369,35.42246,0,はやぶさ,本線,363,0.365985615,227.1543325,POINT Z (139.55369 35.42246 0),62274.62197110786
364,139.55309,35.42193,0,はやぶさ,本線,364,0.366786178,232.5684709,POINT Z (139.55309 35.42193 0),62278.369162659445
365,139.55262,35.42162,0,はやぶさ,本線,365,0.367349205,237.4163477,POINT Z (139.55262 35.42162 0),62281.00452054848
366,139.55199,35.42123,0,はやぶさ,本線,366,0.368090151,239.9698821,POINT Z (139.55199 35.42123 0),62284.47266308239
367,139.55186,35.42116,0,はやぶさ,本線,367,0.368237799,240.8900178,POINT Z (139.55186 35.42116 0),62285.163758396826
368,139.5508,35.42055,0,はやぶさ,本線,368,0.369460787,242.2125603,POINT Z (139.5508 35.42055 0),62290.888192702805
369,139.54953,35.41994,0,はやぶさ,本線,369,0.370869687,242.802267,POINT Z (139.54953 35.41994 0),62297.482824451996
370,139.54736,35.41875,0,はやぶさ,本線,370,0.373344561,241.7595795,POINT Z (139.54736 35.41875 0),62309.066955799615
371,139.54331,35.41662,0,はやぶさ,本線,371,0.37792052,242.1420292,POINT Z (139.54331 35.41662 0),62330.48562604195
