X,Y,Z,fid,N02_001,N02_002,N02_003,N02_004,種別,延長,夜行ルート,はやぶさ,さくら,富士,MidnightExp,vertex_index,vertex_part,vertex_part_index,distance,angle
139.71482,35.55959,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"124","0","124",0.13887989798756,203.11901324680733
139.71445,35.55872,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"125","0","125",0.13982530795155,202.97260281937761
139.71325,35.55588,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"126","0","126",0.14290842325916,202.47337099167393
139.71225,35.55341,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"127","0","127",0.14557317465469,202.19967749689101
139.71116,35.55076,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"128","0","128",0.14843858910988,202.70296508857723
139.70999,35.54801,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"129","0","129",0.15142713390626,202.67397875042005
139.7091,35.54584,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"130","0","130",0.15377255497720,202.71346519116793
139.70869,35.54488,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"131","0","131",0.15481644194427,202.98008728337405
139.70837,35.54412,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"132","0","132",0.15564106306939,199.34651022168143
139.70812,35.54324,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"133","0","133",0.15655588545652,196.69246732063385
139.708,35.54286,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"134","0","134",0.15695438263343,202.04530977680719
139.70789,35.54264,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"135","0","135",0.15720035011095,209.68229122459448
139.7076,35.54219,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"136","0","136",0.15773570046351,213.24479939844133
139.70714,35.5415,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"137","0","137",0.15856497725687,216.00157910010361
139.7065,35.54069,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"138","0","138",0.15959730472430,219.08050448606167
139.70539,35.53936,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"139","0","139",0.16132964418296,220.05370386212988
139.70351,35.53714,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"140","0","140",0.16423873338750,220.48516804873111
139.70314,35.53671,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"141","0","141",0.16480600757165,220.34088654429107
139.70257,35.53603,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"142","0","142",0.16569330684472,221.99995224360393
139.70228,35.53573,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"143","0","143",0.16611055976562,224.51448903436213
139.70212,35.53557,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"144","0","144",0.16633683393560,229.37308113117092
139.70182,35.53535,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"145","0","145",0.16670885544036,233.02596089714584
