X,Y,Z,fid,N02_001,N02_002,N02_003,N02_004,種別,延長,夜行ルート,はやぶさ,さくら,富士,MidnightExp,vertex_index,vertex_part,vertex_part_index,distance,angle
129.96432,32.81765,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,132,0,132,0.15204342656246,53.05765225806750
129.96455,32.81783,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,133,0,133,0.15233548819980,51.64657460898942
129.96465,32.81791,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,134,0,134,0.15246355068455,51.73260404824224
129.96483,32.81805,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,135,0,135,0.15269158576957,52.62755935137232
129.96527,32.81838,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,136,0,136,0.15324158576957,51.33118203134562
129.96704,32.81989,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,137,0,137,0.15556817125048,49.53879850875606
129.96833,32.82099,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,138,0,138,0.15726348832998,49.55962828477868
129.9686,32.82122,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,139,0,139,0.15761817128699,46.46867210921622
129.96877,32.8214,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,140,0,140,0.15786575965505,45.80156162709264
129.96905,32.82165,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,141,0,141,0.15824112614264,47.95756347568446
129.96961,32.82216,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,142,0,142,0.15899855600736,45.05582822232842
129.96993,32.82251,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,143,0,143,0.15947279223543,39.33497481396321
129.97174,32.82498,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,144,0,144,0.16253498099513,32.33832422964032
129.97187,32.82522,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,145,0,145,0.16280792787640,29.86798380902493
129.97218,32.82573,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,146,0,146,0.16340475280886,32.42185050426532
129.97281,32.82668,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,147,0,147,0.16454466508619,33.36458683534006
129.97298,32.82694,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,148,0,148,0.16485530957753,33.04187729079151
129.97331,32.82745,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,149,0,149,0.16546276327946,33.29765522551153
129.97345,32.82766,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,150,0,150,0.16571515186876,33.69006752419029
129.97355,32.82781,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,151,0,151,0.16589542943251,33.69006752676270
129.97363,32.82793,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,152,0,152,0.16603965148355,32.84772537026002
129.97378,32.82817,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,153,0,153,0.16632267091750,32.68587460383471
129.97405,32.82858,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,154,0,154,0.16681358842585,35.97378963534714
129.97476,32.82947,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,155,0,155,0.16795209622117,38.27163625327418
129.97547,32.83038,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,156,0,156,0.16910630590749,38.38672163680870
129.97584,32.83084,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,157,0,157,0.16969664479322,38.34318384410823
129.97612,32.8312,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,158,0,158,0.17015271496326,40.45002482065150
129.9764,32.8315,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,159,0,159,0.17056308065383,46.60974744787886
129.9767,32.83175,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,160,0,160,0.17095359313762,49.71541185272632
129.97699,32.832,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,161,0,161,0.17133647693200,52.18053322701410
129.97732,32.83223,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,162,0,162,0.17173872063922,55.90702041513772
129.97767,32.83246,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,163,0,163,0.17215752847104,57.75219725867150
129.97805,32.83269,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,164,0,164,0.17260171311734,61.12498708221562
129.97851,32.83292,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,165,0,165,0.17311600875217,66.60504469592662
129.97889,32.83306,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,166,0,166,0.17352097788680,72.86944855050238
129.97925,32.83315,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,167,0,167,0.17389205739311,76.64168651988466
